season,source,team,snapshot_prev,snapshot_latest,prev_rating,latest_rating,rating_change,prev_rank,latest_rank,rank_change
2026,Brad Powers,Illinois,2026-07-16,2026-07-17,8.25673913043478,11.557941176470592,3.3012020460358116,36.0,26.0,10.0
2026,Brad Powers,Indiana,2026-07-16,2026-07-17,25.636739130434776,32.507941176470595,6.871202046035819,5.0,1.0,4.0
2026,Brad Powers,Iowa,2026-07-16,2026-07-17,13.00673913043478,16.457941176470584,3.451202046035803,24.0,16.0,8.0
2026,Brad Powers,Iowa State,2026-07-16,2026-07-17,-1.0032608695652243,8.127941176470586,9.13120204603581,72.0,40.0,32.0
2026,Brad Powers,Jacksonville State,2026-07-16,2026-07-17,-9.313260869565228,-10.792058823529407,-1.478797953964179,102.0,102.0,0.0
2026,Brad Powers,James Madison,2026-07-16,2026-07-17,-0.8332608695652226,9.667941176470592,10.501202046035814,71.0,32.0,39.0
2026,Brad Powers,Kansas,2026-07-16,2026-07-17,4.536739130434782,5.047941176470587,0.5112020460358053,53.0,53.0,0.0
2026,Brad Powers,Kansas State,2026-07-16,2026-07-17,8.026739130434777,7.867941176470595,-0.15879795396418217,39.0,42.0,-3.0
2026,Brad Powers,Kennesaw State,2026-07-16,2026-07-17,-11.653260869565225,-9.032058823529413,2.621202046035812,109.0,92.0,17.0
2026,Brad Powers,Kent State,2026-07-16,2026-07-17,-19.583260869565223,-19.93205882352941,-0.348797953964187,130.0,132.0,-2.0
2026,Brad Powers,Kentucky,2026-07-16,2026-07-17,6.296739130434773,5.737941176470585,-0.5587979539641879,43.0,50.0,-7.0
2026,Brad Powers,LSU,2026-07-16,2026-07-17,17.31673913043477,9.757941176470595,-7.558797953964174,15.0,31.0,-16.0
2026,Brad Powers,Liberty,2026-07-16,2026-07-17,-6.833260869565223,-11.292058823529407,-4.458797953964185,92.0,106.0,-14.0
2026,Brad Powers,Louisiana,2026-07-16,2026-07-17,-8.853260869565226,-11.742058823529412,-2.888797953964186,100.0,109.0,-9.0
2026,Brad Powers,Louisiana Tech,2026-07-16,2026-07-17,-10.623260869565222,-10.522058823529411,0.10120204603581051,104.0,100.0,4.0
2026,Brad Powers,Louisville,2026-07-16,2026-07-17,10.556739130434778,9.477941176470594,-1.0787979539641839,30.0,35.0,-5.0
2026,Brad Powers,Marshall,2026-07-16,2026-07-17,-7.483260869565228,-9.292058823529407,-1.808797953964179,93.0,94.0,-1.0
2026,Brad Powers,Maryland,2026-07-16,2026-07-17,4.426739130434768,-0.7120588235294107,-5.138797953964179,54.0,68.0,-14.0
2026,Brad Powers,Massachusetts,2026-07-16,2026-07-17,-25.613260869565224,-33.66205882352941,-8.048797953964183,138.0,136.0,2.0
2026,Brad Powers,Memphis,2026-07-16,2026-07-17,-2.883260869565227,-0.5120588235294079,2.371202046035819,80.0,67.0,13.0
2026,Brad Powers,Miami-FL,2026-07-16,2026-07-17,23.23673913043477,24.697941176470593,1.4612020460358224,7.0,6.0,1.0
2026,Brad Powers,Miami-OH,2026-07-16,2026-07-17,-7.633260869565227,-10.042058823529407,-2.4087979539641804,94.0,96.0,-2.0
2026,Brad Powers,Michigan,2026-07-16,2026-07-17,18.216739130434775,14.587941176470594,-3.628797953964181,14.0,20.0,-6.0
2026,Brad Powers,Michigan State,2026-07-16,2026-07-17,1.6367391304347765,1.7879411764705964,0.15120204603581988,62.0,62.0,0.0
2026,Brad Powers,Middle Tennessee,2026-07-16,2026-07-17,-19.013260869565222,-18.42205882352941,0.5912020460358107,128.0,128.0,0.0
2026,Brad Powers,Minnesota,2026-07-16,2026-07-17,5.9667391304347746,0.3279411764705884,-5.638797953964186,45.0,65.0,-20.0
2026,Brad Powers,Mississippi State,2026-07-16,2026-07-17,6.396739130434781,7.417941176470592,1.0212020460358104,42.0,44.0,-2.0
2026,Brad Powers,Missouri,2026-07-16,2026-07-17,12.246739130434776,15.767941176470586,3.5212020460358104,27.0,17.0,10.0
2026,Brad Powers,Missouri State,2026-07-16,2026-07-17,-19.093260869565228,-13.152058823529408,5.941202046035819,129.0,115.0,14.0
2026,Brad Powers,NC State,2026-07-16,2026-07-17,5.34673913043477,3.8579411764705895,-1.4887979539641805,50.0,55.0,-5.0
2026,Brad Powers,Navy,2026-07-16,2026-07-17,0.326739130434774,3.0579411764705924,2.7312020460358184,65.0,58.0,7.0
2026,Brad Powers,Nebraska,2026-07-16,2026-07-17,8.026739130434777,3.267941176470586,-4.758797953964191,38.0,57.0,-19.0
2026,Brad Powers,Nevada,2026-07-16,2026-07-17,-12.353260869565226,-14.812058823529412,-2.4587979539641864,111.0,118.0,-7.0
2026,Brad Powers,New Mexico,2026-07-16,2026-07-17,-0.4632608695652251,-2.4620588235294107,-1.9987979539641856,68.0,77.0,-9.0
2026,Brad Powers,New Mexico State,2026-07-16,2026-07-17,-16.473260869565223,-19.14205882352941,-2.6687979539641873,123.0,131.0,-8.0
2026,Brad Powers,North Carolina,2026-07-16,2026-07-17,0.6667391304347774,-3.082058823529408,-3.7487979539641856,64.0,79.0,-15.0
2026,Brad Powers,North Dakota State,2026-07-15,2026-07-16,-3.5932608695652277,-3.5932608695652277,0.0,82.0,82.0,0.0
2026,Brad Powers,North Texas,2026-07-16,2026-07-17,-9.313260869565228,8.057941176470592,17.37120204603582,101.0,41.0,60.0
2026,Brad Powers,Northern Illinois,2026-07-16,2026-07-17,-19.773260869565227,-18.732058823529417,1.04120204603581,132.0,130.0,2.0
2026,Brad Powers,Northwestern,2026-07-16,2026-07-17,5.416739130434777,5.3379411764705935,-0.07879795396418388,49.0,52.0,-3.0
2026,Brad Powers,Notre Dame,2026-07-16,2026-07-17,28.416739130434777,28.38794117647059,-0.028797953964186718,2.0,3.0,-1.0
2026,Brad Powers,Ohio,2026-07-16,2026-07-17,-11.503260869565224,-3.9620588235294103,7.541202046035814,108.0,85.0,23.0
2026,Brad Powers,Ohio State,2026-07-16,2026-07-17,29.186739130434773,29.257941176470595,0.07120204603582181,1.0,2.0,-1.0
2026,Brad Powers,Oklahoma,2026-07-16,2026-07-17,20.526739130434777,17.74794117647059,-2.7787979539641867,8.0,14.0,-6.0
2026,Brad Powers,Oklahoma State,2026-07-16,2026-07-17,5.826739130434774,-10.282058823529413,-16.108797953964185,47.0,97.0,-50.0
2026,Brad Powers,Old Dominion,2026-07-16,2026-07-17,-3.0732608695652246,5.977941176470594,9.051202046035819,81.0,48.0,33.0
2026,Brad Powers,Ole Miss,2026-07-16,2026-07-17,20.026739130434777,19.96794117647059,-0.058797953964187855,10.0,10.0,0.0
2026,Brad Powers,Oregon,2026-07-16,2026-07-17,26.86673913043478,25.60794117647059,-1.2587979539641907,3.0,4.0,-1.0
2026,Brad Powers,Oregon State,2026-07-16,2026-07-17,-8.723260869565223,-12.21205882352941,-3.4887979539641876,97.0,111.0,-14.0
2026,Brad Powers,Penn State,2026-07-16,2026-07-17,15.876739130434771,15.397941176470596,-0.47879795396417535,17.0,18.0,-1.0
2026,Brad Powers,Pittsburgh,2026-07-16,2026-07-17,9.216739130434776,8.337941176470594,-0.8787979539641828,35.0,39.0,-4.0
2026,Brad Powers,Purdue,2026-07-16,2026-07-17,-1.4532608695652272,-4.332058823529408,-2.878797953964181,74.0,86.0,-12.0
2026,Brad Powers,Rice,2026-07-16,2026-07-17,-14.653260869565225,-17.302058823529407,-2.6487979539641824,119.0,125.0,-6.0
2026,Brad Powers,Rutgers,2026-07-16,2026-07-17,2.836739130434779,1.7579411764705952,-1.0787979539641839,58.0,63.0,-5.0
2026,Brad Powers,SMU,2026-07-16,2026-07-17,13.44673913043478,11.60794117647059,-1.8387979539641908,22.0,25.0,-3.0
2026,Brad Powers,Sacramento State,2026-07-15,2026-07-16,-20.783260869565225,-20.783260869565225,0.0,136.0,136.0,0.0
2026,Brad Powers,Sam Houston,2026-07-16,2026-07-17,-20.673260869565222,-25.702058823529413,-5.02879795396419,135.0,135.0,0.0
2026,Brad Powers,San Diego State,2026-07-16,2026-07-17,-1.7732608695652274,-1.0720588235294102,0.7012020460358173,78.0,72.0,6.0
2026,Brad Powers,San Jose State,2026-07-16,2026-07-17,-15.783260869565224,-12.942058823529408,2.841202046035816,120.0,113.0,7.0
2026,Brad Powers,South Alabama,2026-07-16,2026-07-17,-12.663260869565228,-9.272058823529411,3.3912020460358168,112.0,93.0,19.0
2026,Brad Powers,South Carolina,2026-07-16,2026-07-17,14.94673913043478,10.13794117647059,-4.80879795396419,18.0,30.0,-12.0
2026,Brad Powers,South Florida,2026-07-16,2026-07-17,-1.183260869565224,9.13794117647059,10.321202046035815,73.0,37.0,36.0
2026,Brad Powers,Southern Miss,2026-07-16,2026-07-17,-20.393260869565225,-8.662058823529414,11.731202046035811,134.0,91.0,43.0
2026,Brad Powers,Stanford,2026-07-16,2026-07-17,-1.5632608695652266,-3.832058823529408,-2.2687979539641816,76.0,84.0,-8.0
2026,Brad Powers,Syracuse,2026-07-16,2026-07-17,-0.5332608695652254,-10.772058823529411,-10.238797953964186,69.0,101.0,-32.0
2026,Brad Powers,TCU,2026-07-16,2026-07-17,9.936739130434772,11.737941176470583,1.8012020460358116,32.0,24.0,8.0
2026,Brad Powers,Temple,2026-07-16,2026-07-17,-8.773260869565227,-9.86205882352941,-1.0887979539641819,99.0,95.0,4.0
2026,Brad Powers,Tennessee,2026-07-16,2026-07-17,16.046739130434773,15.177941176470584,-0.8687979539641884,16.0,19.0,-3.0
2026,Brad Powers,Texas,2026-07-16,2026-07-17,25.326739130434778,20.167941176470592,-5.158797953964186,6.0,9.0,-3.0
2026,Brad Powers,Texas A&M,2026-07-16,2026-07-17,19.86673913043478,21.507941176470595,1.641202046035815,11.0,8.0,3.0
2026,Brad Powers,Texas State,2026-07-16,2026-07-17,-1.7732608695652274,-1.1820588235294096,0.5912020460358178,77.0,73.0,4.0
2026,Brad Powers,Texas Tech,2026-07-16,2026-07-17,20.356739130434775,25.57794117647059,5.221202046035813,9.0,5.0,4.0
2026,Brad Powers,Toledo,2026-07-16,2026-07-17,-6.5432608695652235,2.147941176470596,8.69120204603582,91.0,60.0,31.0
2026,Brad Powers,Troy,2026-07-16,2026-07-17,-7.743260869565226,-10.382058823529412,-2.638797953964186,95.0,98.0,-3.0
2026,Brad Powers,Tulane,2026-07-16,2026-07-17,-1.4932608695652263,4.777941176470591,6.2712020460358175,75.0,54.0,21.0
2026,Brad Powers,Tulsa,2026-07-16,2026-07-17,-8.753260869565224,-11.452058823529413,-2.6987979539641884,98.0,107.0,-9.0
2026,Brad Powers,UAB,2026-07-16,2026-07-17,-16.273260869565227,-15.422058823529412,0.8512020460358158,122.0,119.0,3.0
2026,Brad Powers,UCLA,2026-07-16,2026-07-17,6.986739130434771,-1.6920588235294076,-8.678797953964178,41.0,74.0,-33.0
2026,Brad Powers,UL-Monroe,2026-07-16,2026-07-17,-17.643260869565225,-17.67205882352941,-0.028797953964186718,126.0,126.0,0.0
2026,Brad Powers,UNLV,2026-07-16,2026-07-17,0.0867391304347791,-2.4220588235294116,-2.5087979539641907,66.0,76.0,-10.0
2026,Brad Powers,USC,2026-07-16,2026-07-17,19.84673913043477,17.13794117647059,-2.7087979539641793,12.0,15.0,-3.0
2026,Brad Powers,UTEP,2026-07-16,2026-07-17,-19.823260869565225,-18.68205882352941,1.141202046035815,133.0,129.0,4.0
2026,Brad Powers,UTSA,2026-07-16,2026-07-17,-0.7532608695652243,-0.8520588235294113,-0.098797953964187,70.0,69.0,1.0
2026,Brad Powers,Utah,2026-07-16,2026-07-17,13.036739130434782,18.96794117647059,5.931202046035807,23.0,11.0,12.0
2026,Brad Powers,Utah State,2026-07-16,2026-07-17,-6.163260869565228,-5.282058823529411,0.881202046035817,90.0,89.0,1.0
2026,Brad Powers,Vanderbilt,2026-07-16,2026-07-17,10.796739130434773,18.49794117647059,7.701202046035817,29.0,12.0,17.0
2026,Brad Powers,Virginia,2026-07-16,2026-07-17,7.556739130434778,9.567941176470583,2.0112020460358053,40.0,33.0,7.0
2026,Brad Powers,Virginia Tech,2026-07-16,2026-07-17,9.906739130434772,-1.012058823529408,-10.91879795396418,33.0,70.0,-37.0
2026,Brad Powers,Wake Forest,2026-07-16,2026-07-17,2.7667391304347717,6.237941176470585,3.4712020460358133,59.0,46.0,13.0
2026,Brad Powers,Washington,2026-07-16,2026-07-17,14.326739130434774,13.85794117647059,-0.46879795396418444,20.0,21.0,-1.0
2026,Brad Powers,Washington State,2026-07-16,2026-07-17,-3.613260869565224,0.4179411764705918,4.031202046035816,83.0,64.0,19.0
2026,Brad Powers,West Virginia,2026-07-16,2026-07-17,3.34673913043477,-2.1320588235294125,-5.4787979539641825,56.0,75.0,-19.0
2026,Brad Powers,Western Kentucky,2026-07-16,2026-07-17,-8.393260869565225,-8.292058823529409,0.10120204603581584,96.0,90.0,6.0
2026,Brad Powers,Western Michigan,2026-07-16,2026-07-17,-4.913260869565228,-3.552058823529407,1.361202046035821,87.0,82.0,5.0
2026,Brad Powers,Wisconsin,2026-07-16,2026-07-17,8.246739130434776,2.667941176470592,-5.578797953964184,37.0,59.0,-22.0
2026,Brad Powers,Wyoming,2026-07-16,2026-07-17,-10.733260869565228,-12.562058823529412,-1.8287979539641839,105.0,112.0,-7.0
2026,Donchess Overall,Air Force,2026-07-16,2026-07-17,0.5693,0.5693,0.0,95.0,95.0,0.0
2026,Donchess Overall,Akron,2026-07-16,2026-07-17,-0.6358,-0.6358,0.0,124.0,124.0,0.0
2026,Donchess Overall,Alabama,2026-07-16,2026-07-17,4.0166,4.0166,0.0,9.0,9.0,0.0
2026,Donchess Overall,Appalachian State,2026-07-16,2026-07-17,-0.2498,-0.2498,0.0,117.0,117.0,0.0
2026,Donchess Overall,Arizona,2026-07-16,2026-07-17,2.8557,2.8557,0.0,30.0,30.0,0.0
2026,Donchess Overall,Arizona State,2026-07-16,2026-07-17,2.5633,2.5633,0.0,37.0,37.0,0.0
2026,Donchess Overall,Arkansas,2026-07-16,2026-07-17,1.3271,1.3271,0.0,74.0,74.0,0.0
2026,Donchess Overall,Arkansas State,2026-07-16,2026-07-17,0.1979,0.1979,0.0,105.0,105.0,0.0
2026,Donchess Overall,Army,2026-07-16,2026-07-17,1.6941,1.6941,0.0,62.0,62.0,0.0
2026,Donchess Overall,Auburn,2026-07-16,2026-07-17,2.0888,2.0888,0.0,50.0,50.0,0.0
2026,Donchess Overall,BYU,2026-07-16,2026-07-17,3.8592,3.8592,0.0,13.0,13.0,0.0
2026,Donchess Overall,Ball State,2026-07-16,2026-07-17,-0.8121,-0.8121,0.0,127.0,127.0,0.0
2026,Donchess Overall,Baylor,2026-07-16,2026-07-17,1.9082,1.9082,0.0,57.0,57.0,0.0
2026,Donchess Overall,Boise State,2026-07-16,2026-07-17,1.8758,1.8758,0.0,59.0,59.0,0.0
2026,Donchess Overall,Boston College,2026-07-16,2026-07-17,0.7071,0.7071,0.0,91.0,91.0,0.0
2026,Donchess Overall,Bowling Green,2026-07-16,2026-07-17,-0.7852,-0.7852,0.0,125.0,125.0,0.0
2026,Donchess Overall,Buffalo,2026-07-16,2026-07-17,-0.2909,-0.2909,0.0,119.0,119.0,0.0
2026,Donchess Overall,California,2026-07-16,2026-07-17,1.2705,1.2705,0.0,76.0,76.0,0.0
2026,Donchess Overall,Central Florida,2026-07-16,2026-07-17,1.3771,1.3771,0.0,72.0,72.0,0.0
2026,Donchess Overall,Central Michigan,2026-07-16,2026-07-17,0.2433,0.2433,0.0,104.0,104.0,0.0
2026,Donchess Overall,Charlotte,2026-07-16,2026-07-17,-1.3889,-1.3889,0.0,133.0,133.0,0.0
2026,Donchess Overall,Cincinnati,2026-07-16,2026-07-17,2.1051,2.1051,0.0,48.0,48.0,0.0
2026,Donchess Overall,Clemson,2026-07-16,2026-07-17,2.4196,2.4196,0.0,43.0,43.0,0.0
2026,Donchess Overall,Coastal Carolina,2026-07-16,2026-07-17,0.1385,0.1385,0.0,107.0,107.0,0.0
2026,Donchess Overall,Colorado,2026-07-16,2026-07-17,1.1924,1.1924,0.0,81.0,81.0,0.0
2026,Donchess Overall,Colorado State,2026-07-16,2026-07-17,-0.0625,-0.0625,0.0,113.0,113.0,0.0
2026,Donchess Overall,Connecticut,2026-07-16,2026-07-17,1.2522,1.2522,0.0,77.0,77.0,0.0
2026,Donchess Overall,Delaware,2026-07-16,2026-07-17,-0.4977,-0.4977,0.0,122.0,122.0,0.0
2026,Donchess Overall,Duke,2026-07-16,2026-07-17,2.5002,2.5002,0.0,41.0,41.0,0.0
2026,Donchess Overall,East Carolina,2026-07-16,2026-07-17,2.0293,2.0293,0.0,53.0,53.0,0.0
2026,Donchess Overall,Eastern Michigan,2026-07-16,2026-07-17,-0.4507,-0.4507,0.0,121.0,121.0,0.0
2026,Donchess Overall,Florida,2026-07-16,2026-07-17,2.0959,2.0959,0.0,49.0,49.0,0.0
2026,Donchess Overall,Florida Atlantic,2026-07-16,2026-07-17,0.3112,0.3112,0.0,102.0,102.0,0.0
2026,Donchess Overall,Florida International,2026-07-16,2026-07-17,0.3127,0.3127,0.0,101.0,101.0,0.0
2026,Donchess Overall,Florida State,2026-07-16,2026-07-17,2.347,2.347,0.0,44.0,44.0,0.0
2026,Donchess Overall,Fresno State,2026-07-16,2026-07-17,1.0312,1.0312,0.0,85.0,85.0,0.0
2026,Donchess Overall,Georgia,2026-07-16,2026-07-17,4.7529,4.7529,0.0,5.0,5.0,0.0
2026,Donchess Overall,Georgia Southern,2026-07-16,2026-07-17,0.5517,0.5517,0.0,96.0,96.0,0.0
2026,Donchess Overall,Georgia State,2026-07-16,2026-07-17,-1.398,-1.398,0.0,134.0,134.0,0.0
2026,Donchess Overall,Georgia Tech,2026-07-16,2026-07-17,2.5405,2.5405,0.0,39.0,39.0,0.0
2026,Donchess Overall,Hawaii,2026-07-16,2026-07-17,1.2769,1.2769,0.0,75.0,75.0,0.0
2026,Donchess Overall,Houston,2026-07-16,2026-07-17,2.4825,2.4825,0.0,42.0,42.0,0.0
2026,Donchess Overall,Illinois,2026-07-16,2026-07-17,2.9888,2.9888,0.0,24.0,24.0,0.0
2026,Donchess Overall,Indiana,2026-07-16,2026-07-17,7.3448,7.3448,0.0,1.0,1.0,0.0
2026,Donchess Overall,Iowa,2026-07-16,2026-07-17,3.7233,3.7233,0.0,14.0,14.0,0.0
2026,Donchess Overall,Iowa State,2026-07-16,2026-07-17,2.8726,2.8726,0.0,27.0,27.0,0.0
2026,Donchess Overall,Jacksonville State,2026-07-16,2026-07-17,-0.0924,-0.0924,0.0,114.0,114.0,0.0
2026,Donchess Overall,James Madison,2026-07-16,2026-07-17,3.1381,3.1381,0.0,21.0,21.0,0.0
2026,Donchess Overall,Kansas,2026-07-16,2026-07-17,1.8793,1.8793,0.0,58.0,58.0,0.0
2026,Donchess Overall,Kansas State,2026-07-16,2026-07-17,2.624,2.624,0.0,35.0,35.0,0.0
2026,Donchess Overall,Kennesaw State,2026-07-16,2026-07-17,0.4077,0.4077,0.0,100.0,100.0,0.0
2026,Donchess Overall,Kent State,2026-07-16,2026-07-17,-0.8911,-0.8911,0.0,131.0,131.0,0.0
2026,Donchess Overall,Kentucky,2026-07-16,2026-07-17,1.9082,1.9082,0.0,56.0,56.0,0.0
2026,Donchess Overall,LSU,2026-07-16,2026-07-17,2.5486,2.5486,0.0,38.0,38.0,0.0
2026,Donchess Overall,Liberty,2026-07-16,2026-07-17,0.2563,0.2563,0.0,103.0,103.0,0.0
2026,Donchess Overall,Louisiana,2026-07-16,2026-07-17,0.1647,0.1647,0.0,106.0,106.0,0.0
2026,Donchess Overall,Louisiana Tech,2026-07-16,2026-07-17,0.6881,0.6881,0.0,92.0,92.0,0.0
2026,Donchess Overall,Louisville,2026-07-16,2026-07-17,2.8376,2.8376,0.0,31.0,31.0,0.0
2026,Donchess Overall,Marshall,2026-07-16,2026-07-17,0.773,0.773,0.0,89.0,89.0,0.0
2026,Donchess Overall,Maryland,2026-07-16,2026-07-17,1.189,1.189,0.0,82.0,82.0,0.0
2026,Donchess Overall,Massachusetts,2026-07-16,2026-07-17,-3.6547,-3.6547,0.0,136.0,136.0,0.0
2026,Donchess Overall,Memphis,2026-07-16,2026-07-17,1.7472,1.7472,0.0,61.0,61.0,0.0
2026,Donchess Overall,Miami-FL,2026-07-16,2026-07-17,4.6152,4.6152,0.0,7.0,7.0,0.0
2026,Donchess Overall,Miami-OH,2026-07-16,2026-07-17,0.6049,0.6049,0.0,94.0,94.0,0.0
2026,Donchess Overall,Michigan,2026-07-16,2026-07-17,3.3413,3.3413,0.0,18.0,18.0,0.0
2026,Donchess Overall,Michigan State,2026-07-16,2026-07-17,1.3416,1.3416,0.0,73.0,73.0,0.0
2026,Donchess Overall,Middle Tennessee,2026-07-16,2026-07-17,-0.8151,-0.8151,0.0,128.0,128.0,0.0
2026,Donchess Overall,Minnesota,2026-07-16,2026-07-17,2.1223,2.1223,0.0,47.0,47.0,0.0
2026,Donchess Overall,Mississippi State,2026-07-16,2026-07-17,1.3847,1.3847,0.0,71.0,71.0,0.0
2026,Donchess Overall,Missouri,2026-07-16,2026-07-17,2.5796,2.5796,0.0,36.0,36.0,0.0
2026,Donchess Overall,Missouri State,2026-07-16,2026-07-17,-0.3527,-0.3527,0.0,120.0,120.0,0.0
2026,Donchess Overall,NC State,2026-07-16,2026-07-17,2.5021,2.5021,0.0,40.0,40.0,0.0
2026,Donchess Overall,Navy,2026-07-16,2026-07-17,2.8611,2.8611,0.0,29.0,29.0,0.0
2026,Donchess Overall,Nebraska,2026-07-16,2026-07-17,2.1481,2.1481,0.0,46.0,46.0,0.0
2026,Donchess Overall,Nevada,2026-07-16,2026-07-17,-0.1751,-0.1751,0.0,115.0,115.0,0.0
2026,Donchess Overall,New Mexico,2026-07-16,2026-07-17,1.6452,1.6452,0.0,64.0,64.0,0.0
2026,Donchess Overall,New Mexico State,2026-07-16,2026-07-17,-0.8535,-0.8535,0.0,129.0,129.0,0.0
