season,week,teams,games,connected_components,largest_identifiable_graph,reconstruction_allowed,reason
2022,5,114,57,57,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,6,114,57,57,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,7,102,51,51,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,8,104,52,52,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,9,94,47,47,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,10,120,60,60,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,11,128,64,64,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,12,122,61,61,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,13,126,63,63,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,14,22,11,11,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,15,2,1,1,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,18,82,41,41,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2022,19,2,1,1,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,0,14,7,7,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,1,90,45,45,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,2,94,47,47,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,3,108,54,54,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,4,126,63,63,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,5,112,56,56,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,6,98,49,49,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,7,110,55,55,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,8,108,54,54,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,9,108,54,54,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,10,124,62,62,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,11,128,64,64,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,12,128,64,64,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,13,130,65,65,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,14,20,10,10,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,15,2,1,1,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,18,82,41,41,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2023,19,2,1,1,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,0,4,2,2,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,1,74,37,37,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,2,98,49,49,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,3,104,52,52,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,4,108,54,54,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,5,104,52,52,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,6,98,49,49,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,7,104,53,52,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,8,118,59,59,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,9,112,56,56,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,10,96,48,48,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,11,100,50,50,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,12,106,53,53,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,13,124,62,62,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,14,134,67,67,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,15,18,9,9,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,16,4,2,2,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,17,20,10,10,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,19,64,32,32,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,20,4,2,2,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2024,21,2,1,1,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,0,8,4,4,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,1,88,44,44,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,2,100,50,50,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,3,94,47,47,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,4,100,50,50,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,5,102,51,51,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,6,100,50,50,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,7,112,56,56,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,8,118,59,59,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,9,106,53,53,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,10,104,52,52,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,11,102,51,51,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,12,116,58,58,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,13,120,60,60,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,14,134,67,67,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
2025,15,18,9,9,False,False,one game per team produces mostly disconnected matchup pairs; source HFA and cross-game team levels are not identifiable
