game_id,date,week,away_team,home_team,away_norm,home_norm,market_spread_home,market_spread_text,market_spread_price,market_spread_book,market_spread_last_update,market_spread_display_side,market_spread_display_team,market_best_home_spread_home,market_best_home_spread_text,market_best_home_spread_price,market_best_home_spread_book,market_best_away_spread_home,market_best_away_spread_text,market_best_away_spread_price,market_best_away_spread_book,market_spread_hold_pct,market_spread_hold_label,market_spread_hold_home_line,market_spread_hold_away_line,market_total,market_total_book,market_total_over_price,market_total_under_price,market_total_last_update,market_best_over_total,market_best_over_price,market_best_over_book,market_best_under_total,market_best_under_price,market_best_under_book,source,books_available,books_count,market_line_source,market_price_status,market_total_open
288823,2026-09-05,1,Duquesne,Air Force,duquesne,air force,-28.5,Air Force -28.5,-105,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Air Force,-28.5,Air Force -28.5,-105,FanDuel,-28.5,Duquesne +28.5,-110,DraftKings,3.6,Hold +3.6%,-28.5,28.5,58.5,DraftKings,-110.0,-110.0,2026-08-17T20:45:02.475569+00:00,56.5,-115.0,FanDuel,58.5,-110.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288824,2026-09-05,1,Tennessee State,Georgia,tennessee state,georgia,-45.5,Georgia -45.5,-102,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Georgia,-45.5,Georgia -45.5,-102,DraftKings,-45.5,Tennessee State +45.5,-110,FanDuel,2.88,Hold +2.9%,-45.5,45.5,56.5,DraftKings,-105.0,-115.0,2026-08-17T20:45:02.475569+00:00,55.5,-105.0,FanDuel,56.5,-115.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288825,2026-09-05,1,Western Michigan,Michigan,western michigan,michigan,-26.5,Michigan -26.5,-110,BetMGM,2026-08-17T20:45:02.475569+00:00,home,Michigan,-26.5,Michigan -26.5,-110,BetMGM,-27.5,Western Michigan +27.5,-110,FanDuel,2.76,Hold +2.8%,-27.0,27.0,48.0,Caesars,-114.0,-107.0,2026-08-17T20:45:02.475569+00:00,47.5,-115.0,DraftKings,48.0,-107.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288827,2026-09-05,1,Louisiana-Monroe,Mississippi State,louisiana monroe,mississippi state,-28.5,Mississippi State -28.5,-110,Caesars,2026-08-17T20:45:02.475569+00:00,home,Mississippi State,-28.5,Mississippi State -28.5,-110,Caesars,-29.5,Louisiana-Monroe +29.5,-105,FanDuel,1.6,Hold +1.6%,-29.0,29.0,55.5,Caesars,-114.0,-107.0,2026-08-17T20:45:02.475569+00:00,55.5,-110.0,BetMGM,55.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288829,2026-09-05,1,Norfolk State,Old Dominion,norfolk state,old dominion,-40.5,Old Dominion -40.5,-110,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Old Dominion,-40.5,Old Dominion -40.5,-110,FanDuel,-41.5,Norfolk State +41.5,-110,DraftKings,2.76,Hold +2.8%,-41.0,41.0,55.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,53.5,-110.0,FanDuel,55.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288832,2026-09-05,1,The Citadel,Charlotte,citadel,charlotte,-15.5,Charlotte -15.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Charlotte,-15.5,Charlotte -15.5,-110,DraftKings,-17.5,The Citadel +17.5,-115,FanDuel,1.87,Hold +1.9%,-16.5,16.5,46.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,45.5,-115.0,FanDuel,46.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288833,2026-09-05,1,Alcorn State,Southern Miss,alcorn state,southern miss,-21.0,Southern Miss -21,-108,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Southern Miss,-21.0,Southern Miss -21,-108,DraftKings,-22.5,Alcorn State +22.5,-110,FanDuel,1.3,Hold +1.3%,-21.75,21.75,50.5,DraftKings,-108.0,-112.0,2026-08-17T20:45:02.475569+00:00,50.5,-108.0,DraftKings,52.5,-108.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288834,2026-09-06,1,Northern Arizona,Arizona,northern arizona,arizona,-33.5,Arizona -33.5,-105,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Arizona,-33.5,Arizona -33.5,-105,FanDuel,-33.5,Northern Arizona +33.5,-115,FanDuel,4.71,Hold +4.7%,-33.5,33.5,56.5,DraftKings,-108.0,-112.0,2026-08-17T20:45:02.475569+00:00,56.5,-108.0,DraftKings,57.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288837,2026-09-05,1,UTEP,Oklahoma,utep,oklahoma,-41.5,Oklahoma -41.5,-110,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Oklahoma,-41.5,Oklahoma -41.5,-110,FanDuel,-41.5,UTEP +41.5,-105,DraftKings,3.6,Hold +3.6%,-41.5,41.5,50.5,Caesars,-113.0,-108.0,2026-08-17T20:45:02.475569+00:00,49.5,-114.0,FanDuel,50.5,-108.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288838,2026-09-05,1,Missouri State,Texas A&M,missouri state,texas aandm,-39.5,Texas A&M -39.5,-115,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Texas A&M,-39.5,Texas A&M -39.5,-115,FanDuel,-40.5,Missouri State +40.5,-107,Caesars,3.18,Hold +3.2%,-40.0,40.0,52.5,Caesars,-114.0,-107.0,2026-08-17T20:45:02.475569+00:00,52.5,-114.0,Caesars,52.5,-105.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288839,2026-09-05,1,Toledo,Michigan State,toledo,michigan state,-10.5,Michigan State -10.5,-105,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Michigan State,-10.5,Michigan State -10.5,-105,DraftKings,-10.5,Toledo +10.5,-110,Caesars,3.6,Hold +3.6%,-10.5,10.5,49.5,Caesars,-109.0,-112.0,2026-08-17T20:45:02.475569+00:00,49.5,-108.0,DraftKings,49.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288840,2026-09-05,1,Ohio,Nebraska,ohio,nebraska,-23.5,Nebraska -23.5,-118,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Nebraska,-23.5,Nebraska -23.5,-118,DraftKings,-24.5,Ohio +24.5,-112,FanDuel,4.96,Hold +5.0%,-24.0,24.0,47.5,Caesars,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,47.5,-108.0,DraftKings,48.5,-115.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288841,2026-09-05,1,Oklahoma State,Tulsa,oklahoma state,tulsa,14.5,Tulsa +14.5,-104,FanDuel,2026-08-17T20:45:02.475569+00:00,away,Oklahoma State,14.5,Tulsa +14.5,-110,Caesars,14.5,Oklahoma State -14.5,-104,FanDuel,3.36,Hold +3.4%,14.5,-14.5,61.5,Caesars,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,61.5,-108.0,DraftKings,61.5,-105.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288842,2026-09-05,1,Marshall,Penn State,marshall,penn state,-24.5,Penn State -24.5,-108,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Penn State,-24.5,Penn State -24.5,-108,DraftKings,-24.5,Marshall +24.5,-109,Caesars,4.08,Hold +4.1%,-24.5,24.5,54.5,Caesars,-110.0,-110.0,2026-08-17T20:45:02.475569+00:00,53.5,-114.0,FanDuel,54.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288843,2026-09-05,1,Austin Peay,Vanderbilt,austin peay,vanderbilt,-30.5,Vanderbilt -30.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Vanderbilt,-30.5,Vanderbilt -30.5,-110,DraftKings,-32.5,Austin Peay +32.5,-110,FanDuel,0.76,Hold +0.8%,-31.5,31.5,61.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,60.5,-105.0,FanDuel,61.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288844,2026-09-06,1,Utah Tech,BYU,utah tech,byu,-47.5,BYU -47.5,-108,DraftKings,2026-08-17T20:45:02.475569+00:00,home,BYU,-47.5,BYU -47.5,-108,DraftKings,-48.5,Utah Tech +48.5,-110,FanDuel,2.3,Hold +2.3%,-48.0,48.0,54.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,54.5,-112.0,DraftKings,55.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288845,2026-09-05,1,Fresno State,USC,fresno state,usc,-22.5,USC -22.5,-115,DraftKings,2026-08-17T20:45:02.475569+00:00,home,USC,-22.5,USC -22.5,-115,DraftKings,-23.5,Fresno State +23.5,-110,FanDuel,3.87,Hold +3.9%,-23.0,23.0,51.5,Caesars,-110.0,-110.0,2026-08-17T20:45:02.475569+00:00,51.5,-108.0,DraftKings,51.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288848,2026-09-06,1,Mississippi Valley State,Sacramento State,mississippi valley state,sacramento state,-35.5,Sacramento State -35.5,-110,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Sacramento State,-35.5,Sacramento State -35.5,-110,FanDuel,-35.5,Mississippi Valley State +35.5,-108,DraftKings,4.3,Hold +4.3%,-35.5,35.5,56.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,55.5,-115.0,FanDuel,56.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288850,2026-09-06,1,Central Michigan,New Mexico,central michigan,new mexico,-12.5,New Mexico -12.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,New Mexico,-12.5,New Mexico -12.5,-110,DraftKings,-12.5,Central Michigan +12.5,-108,Caesars,4.3,Hold +4.3%,-12.5,12.5,49.0,Caesars,-113.0,-108.0,2026-08-17T20:45:02.475569+00:00,48.5,-115.0,DraftKings,49.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288851,2026-09-05,1,Tarleton State,Bowling Green,tarleton state,bowling green,-2.5,Bowling Green -2.5,-112,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Bowling Green,-2.5,Bowling Green -2.5,-112,DraftKings,-2.5,Tarleton State +2.5,-102,FanDuel,3.33,Hold +3.3%,-2.5,2.5,47.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,45.5,-110.0,FanDuel,47.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288852,2026-09-05,1,Maine,Appalachian State,maine,appalachian state,-17.5,Appalachian State -17.5,-108,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Appalachian State,-17.5,Appalachian State -17.5,-108,DraftKings,-18.5,Maine +18.5,-110,FanDuel,2.3,Hold +2.3%,-18.0,18.0,53.5,DraftKings,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,51.5,-110.0,FanDuel,53.5,-105.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288853,2026-09-05,1,Eastern Kentucky,Jacksonville State,eastern kentucky,jacksonville state,-19.5,Jacksonville State -19.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Jacksonville State,-19.5,Jacksonville State -19.5,-110,DraftKings,-20.5,Eastern Kentucky +20.5,-110,FanDuel,2.76,Hold +2.8%,-20.0,20.0,52.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,52.5,-112.0,DraftKings,54.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288854,2026-09-05,1,Furman,Tennessee,furman,tennessee,-46.5,Tennessee -46.5,-112,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Tennessee,-46.5,Tennessee -46.5,-112,DraftKings,-48.5,Furman +48.5,-105,FanDuel,0.05,Hold +0.1%,-47.5,47.5,66.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,66.5,-112.0,DraftKings,66.5,-105.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288855,2026-09-06,1,Lamar,Louisiana,lamar,louisiana,-18.5,Louisiana -18.5,-112,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Louisiana,-18.5,Louisiana -18.5,-112,DraftKings,-20.5,Lamar +20.5,-105,FanDuel,0.05,Hold +0.1%,-19.5,19.5,48.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,48.5,-112.0,DraftKings,49.5,-112.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288856,2026-09-04,1,UAB,Illinois,uab,illinois,-27.5,Illinois -27.5,-114,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Illinois,-27.5,Illinois -27.5,-114,FanDuel,-28.5,UAB +28.5,-110,BetMGM,3.65,Hold +3.6%,-28.0,28.0,56.5,Caesars,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,56.5,-110.0,FanDuel,56.5,-105.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288857,2026-09-05,1,Liberty,James Madison,liberty,james madison,-6.5,James Madison -6.5,-110,Caesars,2026-08-17T20:45:02.475569+00:00,home,James Madison,-6.5,James Madison -6.5,-110,Caesars,-6.5,Liberty +6.5,-110,Caesars,4.76,Hold +4.8%,-6.5,6.5,52.5,Caesars,-108.0,-113.0,2026-08-17T20:45:02.475569+00:00,52.5,-105.0,DraftKings,52.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288858,2026-09-05,1,North Alabama,Arkansas,north alabama,arkansas,-40.5,Arkansas -40.5,-110,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Arkansas,-40.5,Arkansas -40.5,-110,FanDuel,-40.5,North Alabama +40.5,-108,DraftKings,4.3,Hold +4.3%,-40.5,40.5,,,,,,,,,,,,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288859,2026-09-05,1,Texas State,Texas,texas state,texas,-30.5,Texas -30.5,-105,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Texas,-30.5,Texas -30.5,-105,FanDuel,-30.5,Texas State +30.5,-110,BetMGM,3.6,Hold +3.6%,-30.5,30.5,60.5,Caesars,-107.0,-114.0,2026-08-17T20:45:02.475569+00:00,60.5,-107.0,Caesars,60.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288862,2026-09-06,1,Hampton,Maryland,hampton,maryland,-45.5,Maryland -45.5,-110,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Maryland,-45.5,Maryland -45.5,-110,FanDuel,-45.5,Hampton +45.5,-108,DraftKings,4.3,Hold +4.3%,-45.5,45.5,56.5,DraftKings,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,56.5,-115.0,DraftKings,57.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288866,2026-09-06,1,South Dakota State,Northwestern,south dakota state,northwestern,-11.5,Northwestern -11.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Northwestern,-11.5,Northwestern -11.5,-110,DraftKings,-13.5,South Dakota State +13.5,-110,FanDuel,0.76,Hold +0.8%,-12.5,12.5,46.5,DraftKings,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,46.5,-115.0,DraftKings,46.5,-105.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288867,2026-09-05,1,Northern Illinois,Iowa,northern illinois,iowa,-31.5,Iowa -31.5,100,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Iowa,-31.5,Iowa -31.5,100,DraftKings,-31.5,Northern Illinois +31.5,-114,FanDuel,3.27,Hold +3.3%,-31.5,31.5,45.5,Caesars,-110.0,-110.0,2026-08-17T20:45:02.475569+00:00,45.5,-108.0,DraftKings,45.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288868,2026-09-05,1,Miami (OH),Pittsburgh,miami oh,pittsburgh,-16.5,Pittsburgh -16.5,-110,BetMGM,2026-08-17T20:45:02.475569+00:00,home,Pittsburgh,-16.5,Pittsburgh -16.5,-110,BetMGM,-16.5,Miami (OH) +16.5,-102,FanDuel,2.88,Hold +2.9%,-16.5,16.5,50.5,Caesars,-113.0,-108.0,2026-08-17T20:45:02.475569+00:00,50.5,-108.0,DraftKings,50.5,-108.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288869,2026-09-05,1,Northwestern State,Louisiana Tech,northwestern state,louisiana tech,-41.5,Louisiana Tech -41.5,-115,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Louisiana Tech,-41.5,Louisiana Tech -41.5,-115,DraftKings,-42.5,Northwestern State +42.5,-110,FanDuel,3.87,Hold +3.9%,-42.0,42.0,52.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,52.5,-112.0,DraftKings,53.5,-105.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288871,2026-09-05,1,VMI,Virginia Tech,vmi,virginia tech,-50.5,Virginia Tech -50.5,-112,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Virginia Tech,-50.5,Virginia Tech -50.5,-112,DraftKings,-51.5,VMI +51.5,-105,FanDuel,2.05,Hold +2.0%,-51.0,51.0,57.5,DraftKings,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,57.5,-115.0,DraftKings,58.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288872,2026-09-05,1,Youngstown State,Kentucky,youngstown state,kentucky,-23.5,Kentucky -23.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Kentucky,-23.5,Kentucky -23.5,-110,DraftKings,-23.5,Youngstown State +23.5,-110,DraftKings,4.76,Hold +4.8%,-23.5,23.5,62.5,DraftKings,-110.0,-110.0,2026-08-17T20:45:02.475569+00:00,62.5,-110.0,DraftKings,62.5,-110.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288873,2026-09-05,1,Idaho State,Utah State,idaho state,utah state,-11.5,Utah State -11.5,-108,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Utah State,-11.5,Utah State -11.5,-108,DraftKings,-13.5,Idaho State +13.5,-110,FanDuel,0.3,Hold +0.3%,-12.5,12.5,64.5,DraftKings,-108.0,-112.0,2026-08-17T20:45:02.475569+00:00,61.5,-110.0,FanDuel,64.5,-112.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288874,2026-09-05,1,Boise State,Oregon,boise state,oregon,-24.5,Oregon -24.5,-105,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Oregon,-24.5,Oregon -24.5,-105,DraftKings,-24.5,Boise State +24.5,-110,FanDuel,3.6,Hold +3.6%,-24.5,24.5,52.5,Caesars,-108.0,-112.0,2026-08-17T20:45:02.475569+00:00,52.5,-105.0,DraftKings,52.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288875,2026-09-05,1,Tulane,Duke,tulane,duke,-9.5,Duke -9.5,-110,Caesars,2026-08-17T20:45:02.475569+00:00,home,Duke,-9.5,Duke -9.5,-110,Caesars,-9.5,Tulane +9.5,-106,FanDuel,3.84,Hold +3.8%,-9.5,9.5,52.0,Caesars,-110.0,-109.0,2026-08-17T20:45:02.475569+00:00,51.5,-112.0,FanDuel,52.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288876,2026-09-05,1,Florida International,South Florida,florida international,south florida,-13.5,South Florida -13.5,-108,DraftKings,2026-08-17T20:45:02.475569+00:00,home,South Florida,-13.5,South Florida -13.5,-108,DraftKings,-13.5,Florida International +13.5,-110,Caesars,4.3,Hold +4.3%,-13.5,13.5,54.5,Caesars,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,54.5,-110.0,BetMGM,54.5,-105.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288877,2026-09-05,1,New Hampshire,Syracuse,new hampshire,syracuse,-32.5,Syracuse -32.5,-112,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Syracuse,-32.5,Syracuse -32.5,-112,DraftKings,-32.5,New Hampshire +32.5,-105,FanDuel,4.05,Hold +4.0%,-32.5,32.5,55.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,55.5,-112.0,DraftKings,57.5,-105.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288878,2026-09-05,1,Kent State,South Carolina,kent state,south carolina,-36.5,South Carolina -36.5,-110,BetMGM,2026-08-17T20:45:02.475569+00:00,home,South Carolina,-36.5,South Carolina -36.5,-110,BetMGM,-36.5,Kent State +36.5,-105,FanDuel,3.6,Hold +3.6%,-36.5,36.5,53.5,Caesars,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,53.5,-105.0,BetMGM,53.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288879,2026-09-05,1,Southeast Missouri State,Iowa State,southeast missouri state,iowa state,-29.5,Iowa State -29.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Iowa State,-29.5,Iowa State -29.5,-110,DraftKings,-30.5,Southeast Missouri State +30.5,-115,FanDuel,3.87,Hold +3.9%,-30.0,30.0,53.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,52.5,-105.0,FanDuel,53.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288880,2026-09-05,1,Ball State,Ohio State,ball state,ohio state,-50.5,Ohio State -50.5,-110,BetMGM,2026-08-17T20:45:02.475569+00:00,home,Ohio State,-50.5,Ohio State -50.5,-110,BetMGM,-50.5,Ball State +50.5,-104,FanDuel,3.36,Hold +3.4%,-50.5,50.5,56.5,Caesars,-112.0,-109.0,2026-08-17T20:45:02.475569+00:00,56.5,-108.0,DraftKings,56.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288881,2026-09-05,1,Nicholls State,Kansas State,nicholls state,kansas state,-40.5,Kansas State -40.5,-112,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Kansas State,-40.5,Kansas State -40.5,-112,DraftKings,-42.5,Nicholls State +42.5,-110,FanDuel,1.21,Hold +1.2%,-41.5,41.5,55.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,54.5,-110.0,FanDuel,55.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288882,2026-09-05,1,Murray State,Middle Tennessee,murray state,middle tennessee,-20.5,Middle Tennessee -20.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Middle Tennessee,-20.5,Middle Tennessee -20.5,-110,DraftKings,-21.5,Murray State +21.5,-115,FanDuel,3.87,Hold +3.9%,-21.0,21.0,59.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,59.5,-112.0,DraftKings,60.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288883,2026-09-05,1,Southeastern Louisiana,South Alabama,southeastern louisiana,south alabama,-11.5,South Alabama -11.5,-110,FanDuel,2026-08-17T20:45:02.475569+00:00,home,South Alabama,-11.5,South Alabama -11.5,-110,FanDuel,-12.5,Southeastern Louisiana +12.5,-108,DraftKings,2.3,Hold +2.3%,-12.0,12.0,52.5,DraftKings,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,51.5,-115.0,FanDuel,52.5,-105.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288884,2026-09-05,1,Lafayette,UConn,lafayette,uconn,-17.5,UConn -17.5,-115,FanDuel,2026-08-17T20:45:02.475569+00:00,home,UConn,-17.5,UConn -17.5,-115,FanDuel,-18.5,Lafayette +18.5,-108,DraftKings,3.41,Hold +3.4%,-18.0,18.0,58.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,56.5,-105.0,FanDuel,58.5,-108.0,DraftKings,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288885,2026-09-05,1,Rhode Island,Temple,rhode island,temple,-10.0,Temple -10,-112,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Temple,-10.0,Temple -10,-112,DraftKings,-10.5,Rhode Island +10.5,-110,FanDuel,4.21,Hold +4.2%,-10.25,10.25,51.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,51.5,-112.0,DraftKings,52.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288886,2026-09-06,1,Morgan State,Arizona State,morgan state,arizona state,-41.5,Arizona State -41.5,-108,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Arizona State,-41.5,Arizona State -41.5,-108,DraftKings,-42.5,Morgan State +42.5,-114,FanDuel,3.19,Hold +3.2%,-42.0,42.0,52.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,52.5,-112.0,DraftKings,52.5,-105.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288897,2026-09-07,1,SMU,Florida State,smu,florida state,1.5,Florida State +1.5,-115,BetMGM,2026-08-17T20:45:02.475569+00:00,away,SMU,2.5,Florida State +2.5,-110,Caesars,1.5,SMU -1.5,-115,BetMGM,3.87,Hold +3.9%,2.0,-2.0,53.5,Caesars,-109.0,-112.0,2026-08-17T20:45:02.475569+00:00,53.5,-109.0,Caesars,53.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288901,2026-09-12,2,Missouri,Kansas,missouri,kansas,6.5,Kansas +6.5,-112,FanDuel,2026-08-17T20:45:02.475569+00:00,away,Missouri,7.0,Kansas +7,-112,DraftKings,6.5,Missouri -6.5,-112,FanDuel,4.66,Hold +4.7%,6.75,-6.75,52.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,51.5,-110.0,FanDuel,52.5,-108.0,DraftKings,Action Network,"BetMGM,DraftKings,FanDuel",3,Action Network,actual,
288916,2026-09-13,2,Arkansas,Utah,arkansas,utah,-7.5,Utah -7.5,-115,FanDuel,2026-08-17T20:45:02.475569+00:00,home,Utah,-7.5,Utah -7.5,-115,FanDuel,-9.5,Arkansas +9.5,-112,DraftKings,2.32,Hold +2.3%,-8.5,8.5,54.5,DraftKings,-115.0,-105.0,2026-08-17T20:45:02.475569+00:00,54.5,-115.0,DraftKings,55.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288948,2026-09-12,2,Arizona State,Texas A&M,arizona state,texas aandm,-14.5,Texas A&M -14.5,-110,DraftKings,2026-08-17T20:45:02.475569+00:00,home,Texas A&M,-14.5,Texas A&M -14.5,-110,DraftKings,-14.5,Arizona State +14.5,-110,DraftKings,4.76,Hold +4.8%,-14.5,14.5,51.5,DraftKings,-112.0,-108.0,2026-08-17T20:45:02.475569+00:00,51.5,-112.0,DraftKings,51.5,-108.0,DraftKings,Action Network,DraftKings,1,Action Network,actual,
