season,week,game_id,team,opponent,prior_games,pregame_off_plays,pregame_off_pass_rate,pregame_off_neutral_pass_rate,pregame_off_early_down_pass_rate,pregame_off_qb_run_share,pregame_off_rush_success_rate,pregame_off_pass_success_rate,pregame_off_success_rate,pregame_off_explosiveness,pregame_off_explosive_rush_rate,pregame_off_explosive_pass_rate,pregame_off_ppa,pregame_def_plays,pregame_def_pass_rate_faced,pregame_def_rush_success_allowed,pregame_def_pass_success_allowed,pregame_def_success_allowed,pregame_def_explosiveness_allowed,pregame_def_explosive_rush_allowed,pregame_def_explosive_pass_allowed,pregame_def_ppa_allowed,pregame_def_havoc_rate,pregame_def_front_seven_havoc_rate,pregame_def_db_havoc_rate,pregame_off_drive_elapsed_seconds_per_play,league_neutral_pass,pregame_adj_off_neutral_pass_effect,pregame_adj_def_neutral_pass_allowed_effect,matchup_expected_off_neutral_pass,adj_off_neutral_pass_games,adj_def_neutral_pass_games,league_success,pregame_adj_off_success_effect,pregame_adj_def_success_allowed_effect,matchup_expected_off_success,adj_off_success_games,adj_def_success_games,league_explosiveness,pregame_adj_off_explosiveness_effect,pregame_adj_def_explosiveness_allowed_effect,matchup_expected_off_explosiveness,adj_off_explosiveness_games,adj_def_explosiveness_games,league_ppa,pregame_adj_off_ppa_effect,pregame_adj_def_ppa_allowed_effect,matchup_expected_off_ppa,adj_off_ppa_games,adj_def_ppa_games,league_pace_seconds,pregame_adj_off_pace_seconds_effect,pregame_adj_def_pace_seconds_allowed_effect,matchup_expected_off_pace_seconds,adj_off_pace_seconds_games,adj_def_pace_seconds_games,league_havoc,pregame_adj_def_havoc_effect,pregame_adj_off_havoc_allowed_effect,matchup_expected_def_havoc,adj_def_havoc_games,adj_off_havoc_allowed_games
2021,12,401310747,Air Force,Nevada,10,67.6,0.1501105518071569,0.12176636810502559,0.13372711967549533,0.205571270997459,0.4609412705226738,0.41271228771228763,0.45841122950384056,1.205717165035852,0.12050053088345758,0.22842615717615714,0.2595367941905393,50.8,0.4727906456696515,0.388793017413121,0.40817959912187424,0.38948747245370224,1.232471820256378,0.10107916677710727,0.09892694741591176,0.14574622564914017,0.18651633473445328,0.11955061255855644,0.06696572217589689,29.139214544155102,0.49037321176776627,-0.28853834877163975,0.0008921529799265001,0.23527929746975224,10.0,9.0,0.45582731099981905,0.014235387468594287,-0.0430331068687762,0.47964027187783725,10.0,9.0,1.2501324285875688,-0.017318744851595493,-0.02281112252830612,1.2095975017271743,10.0,9.0,0.21735833213816338,0.06343694194680921,-0.05405267083871144,0.24836404054342495,10.0,9.0,25.628368783879115,2.161628367143032,-0.5536508554791146,26.44100484278627,9.0,8.0,0.16916270672656078,0.020760111202529526,-0.0590794371169717,0.17021895272521742,10.0,9.0
2021,13,401310752,Air Force,UNLV,11,68.45454545454545,0.1423673257278758,0.1166579501401872,0.12627230315327162,0.19319610494718498,0.4695425691620267,0.3933748070111706,0.46514362068235804,1.1875869685868274,0.12469745231829478,0.22584196106923377,0.2586212948097958,51.90909090909091,0.49618774425956774,0.39622894631139344,0.40862176995269195,0.3930405593734955,1.246946156680554,0.11328052594710286,0.09783872689984073,0.15596116028803586,0.1926483273920715,0.12599839236925045,0.06664993502282111,29.08352093784086,0.49068857452457565,-0.29915968326170284,0.0035040937805978726,0.1625253758244375,11.0,10.0,0.4568128664444149,0.015373830271483079,-0.04476044846965329,0.4761837385504254,11.0,10.0,1.250053585124407,-0.0340681988982152,-0.011113348160267732,1.2178351383113095,11.0,10.0,0.2186886739470848,0.058903945476045876,-0.05014165941458028,0.26878001187649564,11.0,10.0,25.67860465448342,2.1860104604870636,-0.8142394279389741,28.09057387654573,10.0,9.0,0.1695700114772515,0.026050373416528053,-0.06344045409187889,0.23203809944628015,11.0,10.0
2021,1,401281944,Akron,Auburn,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2,401300999,Akron,Temple,1,42.0,0.5238095238095238,0.5,0.5769230769230769,0.4,0.35,0.5909090909090909,0.47619047619047616,0.8965205239787691,0.05,0.0,0.15848712156327407,39.0,0.5128205128205128,0.6842105263157895,0.85,0.7692307692307693,1.2352080101356906,0.2631578947368421,0.15,0.8834156151610884,0.03225806451612903,0.03225806451612903,0.0,31.29032258064516,0.48685131594978814,0.0026297368100424087,-0.011655977475671878,0.4987774562365396,1.0,1.0,0.4655507481603537,0.0021279456060245253,0.0607360042140829,0.46228784237992154,1.0,1.0,1.2903878639720476,-0.07877346799865681,-0.011035970767271369,1.1539788209109056,1.0,1.0,0.24232595619268923,-0.01676776692588327,0.12821793179367935,0.22155038904222657,1.0,1.0,25.27072909885134,1.2039186963587811,-0.6054971711216175,26.26117994154155,1.0,1.0,0.18965992329644443,-0.031480371756063524,0.008643357806464505,0.1815378894617371,1.0,1.0
2021,3,401309550,Akron,Bryant,2,58.5,0.47523809523809524,0.45,0.491851368970013,0.40930232558139534,0.40755813953488373,0.46732954545454547,0.44476190476190475,1.09454076662687,0.1063953488372093,0.015625,0.11536021402332064,46.5,0.4601139601139601,0.5764802631578947,0.6977272727272728,0.6346153846153846,1.2005482556107818,0.24095394736842105,0.1659090909090909,0.5678346322539545,0.056451612903225805,0.056451612903225805,0.0,28.1710233592881,0.4860845370861024,-0.014005801952660815,-0.007466088663442197,0.47207873513344156,2.0,2.0,0.46574859327034557,-0.006534731662933319,0.0646748878567591,0.45921386160741223,2.0,2.0,1.2690049537449526,-0.051846330286727006,-0.04331676996788837,1.2171586234582257,2.0,2.0,0.24557214107146863,-0.04547139849544647,0.11847113057103913,0.20010074257602217,2.0,2.0,25.345207070178695,0.9998733014046554,-0.09754746219296662,26.34508037158335,2.0,2.0,0.1869177810159584,-0.04767069782479212,0.003152261672674978,0.1392470831911663,2.0,2.0
2021,4,401282811,Akron,Ohio State,3,59.0,0.45571428571428574,0.4550387596899225,0.48790091264667534,0.3966777408637874,0.4696220930232558,0.5248863636363637,0.501186299081036,1.152139847470333,0.15664451827242523,0.07708333333333334,0.2113883402248533,50.0,0.47048533013445293,0.5222512099213551,0.6318181818181818,0.5751237067026541,1.0969462672333024,0.1606359649122807,0.1106060606060606,0.3840018738335207,0.1370496132805131,0.13120166006413883,0.005847953216374269,29.097348906192067,0.4894295884775724,-0.014446590031418183,0.0001246684226418507,0.4882044060574552,3.0,2.0,0.4631033419022567,0.014641717380439692,0.0708840039501997,0.4679823975779685,3.0,2.0,1.2625151482876409,-0.03329710217692925,-0.022319210732819308,1.313641783539105,3.0,2.0,0.24145316284350354,-0.011821603336959136,0.1326887562588203,0.23288423664192295,3.0,2.0,25.4106752337241,1.3043785782091384,-0.29579756159324644,26.516226112080744,3.0,2.0,0.18242692885915943,-0.021868446999573604,0.002870038402021731,0.11185282920153802,3.0,2.0
2021,5,401309560,Akron,Ohio,4,53.5,0.47016409266409265,0.4812790697674419,0.4819971130564351,0.40861941675895164,0.4355499031007752,0.4726121411483254,0.456970805391858,1.0869578614758262,0.1452611664820967,0.08412828947368421,0.06943836358389387,45.25,0.4899607717943881,0.5881169788695877,0.6356283422459893,0.6087621348657002,1.1681267973820397,0.19190554511278196,0.17118983957219253,0.4655586763970782,0.12327901323907335,0.11069632701531724,0.012582686223756112,29.85242344434993,0.4894875330116199,-0.003092310415107025,-0.007817940229466568,0.4510902028774275,4.0,3.0,0.46110342087227507,-0.002102346506830608,0.09109757695148757,0.48942919729162415,4.0,3.0,1.2594502374290633,-0.0961160287720426,-0.005956371525141123,1.0917089684532129,4.0,3.0,0.2356963511764986,-0.08697452740246936,0.1700612091719298,0.1920150565840102,4.0,3.0,25.5395817879995,2.0179474961149126,-0.6987836548993944,27.20191616940364,4.0,3.0,0.17752037797577244,-0.024049067960450313,0.009293042261999908,0.12899008547388108,4.0,3.0
2021,6,401309566,Akron,Bowling Green,5,55.2,0.4761312741312741,0.47632760364004045,0.47921471172174385,0.4107665011490968,0.4645689547386847,0.4942187451767248,0.48170567657155094,1.0600256279363056,0.14846699770180638,0.0931090831918506,0.0820486483380806,51.0,0.459536185003078,0.6011058279936293,0.5645026737967914,0.5924151132979656,1.1614458625755018,0.21474892588614392,0.14495187165775403,0.43334607455659935,0.10943402140206948,0.0966651697203619,0.012768851681707594,29.85242344434993,0.4914034712124204,-0.006607615505206421,-0.01982650552404011,0.4606237950908412,5.0,4.0,0.4601495932779103,0.009790368139278301,0.08566104765372881,0.46450208350966116,5.0,4.0,1.2490289590857537,-0.10114789045903921,-0.003136549721822368,1.0036640436274151,5.0,4.0,0.22843708198261825,-0.08355630217762619,0.1628309274580125,0.08633191700115454,5.0,4.0,25.547028294189257,2.185218662522167,-0.6739888975051951,26.760484824236332,4.0,3.0,0.1744159509466033,-0.027697065855421928,0.010498517781775771,0.17856697756461024,5.0,4.0
2021,7,401308837,Akron,Miami (OH),6,55.5,0.4698754769807401,0.48027300303336706,0.4675274112832714,0.3423054176242473,0.4548491289489039,0.518515620980604,0.4862167187803861,1.122085398225523,0.144555831418172,0.11092423599320883,0.13076524199807377,53.166666666666664,0.47669682083589837,0.5783024757089769,0.5491225985343632,0.571804261081638,1.1463719879015726,0.19681458109559613,0.13931174489998022,0.36717866557003404,0.11644754308758315,0.09570582325181674,0.02074171983576643,29.34979589833709,0.4907802103081827,-0.003192435991892951,-0.03585437597601951,0.48255940779051953,6.0,5.0,0.4589144260971489,0.015859219313949825,0.08169215678492275,0.46850760550251863,6.0,5.0,1.2567668088574226,-0.05834796921999552,-0.01881321214637814,1.2678347155667358,6.0,5.0,0.2287707258015043,-0.053530089571960086,0.1346335966095335,0.21443262105199234,6.0,5.0,25.510584163677965,2.260898107735738,-0.9782281568041099,28.95825026107271,5.0,4.0,0.1721696211459816,-0.02977992280670748,0.030451827754966278,0.11757899005480024,6.0,5.0
2021,8,401309575,Akron,Buffalo,7,55.285714285714285,0.49269749878772434,0.49261495498098135,0.4948144361522117,0.32197607224935487,0.4470135390990605,0.5158705322690892,0.48289475366361134,1.133991873597936,0.13819071264414742,0.10348127791014539,0.13584686915065586,53.857142857142854,0.46771057549480943,0.5755197690950894,0.5540098463627875,0.5713987262473154,1.1814017639630705,0.18970661572899836,0.13726720991426875,0.3905515604278757,0.10860338858056577,0.08862696938067807,0.01997641919988771,29.483804274255267,0.4899297694767294,0.009201885866077703,-0.02428724713478341,0.4635946265950372,7.0,6.0,0.45634175548216704,0.01646885647412254,0.08757939686722205,0.47462044456086067,7.0,6.0,1.254473403260348,-0.06367127335253389,-0.012965128319366661,1.2955040561140891,7.0,6.0,0.22252491146038944,-0.05328883955695464,0.15433361622631067,0.21303209654322966,7.0,6.0,25.568635070574672,2.407233882707283,-0.5422067311108059,28.362585031030445,6.0,5.0,0.1711129162147965,-0.03436130122331862,0.025116691908122754,0.11663569970345201,7.0,6.0
2021,10,401309579,Akron,Ball State,8,53.875,0.4936103114392588,0.49353808560835866,0.49913910222142055,0.33854724503636735,0.4593186648934961,0.4797958066445439,0.47082836400111444,1.2041326674490511,0.15500778265453807,0.09622793635319539,0.13277157467027959,53.75,0.45641656487871296,0.5755494949279002,0.5597586155674391,0.5730870930135707,1.1681725517679424,0.1811448039143887,0.15135880867498516,0.39261801433571847,0.10544463167466173,0.08622915376364887,0.019215477911012857,29.483804274255267,0.4895872927170684,0.014027785977856116,-0.027496012927512657,0.48694355222147556,8.0,7.0,0.45752687826426214,0.004755928765830961,0.09204802738120324,0.5020142951229736,8.0,7.0,1.2525133880521278,-0.032423318226013007,-0.03232805261123105,1.0845056322012738,8.0,7.0,0.22097059322230475,-0.07074719803919237,0.15519319162991768,0.18871675814100414,8.0,7.0,25.649222483294906,2.4176438635421222,-0.6532615555331032,28.128098763229772,6.0,5.0,0.16948071560938446,-0.038043227049566676,0.038981509783438034,0.11404113268487454,8.0,7.0
2021,11,401309584,Akron,Western Michigan,9,55.22222222222222,0.5010542835689035,0.4958433776836204,0.5035082618036558,0.31242513735033417,0.4598705592704092,0.4943863960297181,0.47927799022321277,1.2004505803597094,0.15694178381552812,0.09754795543707458,0.15073209398024967,55.0,0.45698566450757394,0.5687424081898795,0.5420076582821681,0.5606928006274475,1.1944816013680386,0.18323982570167885,0.1456522743777646,0.38044296589947413,0.10740377516380188,0.08177634180700413,0.025627433356797753,29.483804274255267,0.490069145038336,0.012926144003834914,-0.03710729804504982,0.533181720747151,9.0,8.0,0.4557796864997769,0.01143055805714599,0.08876719996360585,0.45525634463763254,9.0,8.0,1.2525692225089953,-0.031345753865747665,-0.010274720746538811,1.2983625416359472,9.0,8.0,0.21732799899871577,-0.06097044829402842,0.15876452669883379,0.1717102790536742,9.0,8.0,25.657137349074198,2.3991781376155363,-0.5614990377485887,27.364775914773166,6.0,5.0,0.1694180000032706,-0.03857467055795764,0.03191027171275876,0.10130868416777225,9.0,8.0
2021,12,401309592,Akron,Kent State,10,56.8,0.514329136902154,0.5045923732485916,0.509761209208196,0.3081057005383777,0.45234504180490676,0.4982810897600796,0.4792375151445535,1.20303073441901,0.148939913126283,0.09890427100447823,0.16064939118628066,55.8,0.44303312980284826,0.5723332836499614,0.5478068924539513,0.564940980882163,1.2026954409037567,0.18817165708499933,0.16608704693998813,0.3887370986037194,0.09983800082202486,0.0751860092136053,0.024651991608419566,28.925165568409277,0.49037321176776627,0.011638035671469324,-0.04839146970367151,0.5309664693085041,10.0,9.0,0.45582731099981905,0.01124349693593488,0.09058489526968376,0.5222838498474487,10.0,9.0,1.2501324285875688,-0.040538763335398346,0.0022919726066475167,1.2275070992651926,10.0,9.0,0.21735833213816338,-0.06044468375872446,0.15926475727881484,0.2398966136592056,10.0,9.0,25.628368783879115,2.2015373130481635,-0.8117805311229238,28.344079831385173,7.0,6.0,0.16916270672656078,-0.04271414307206953,0.023928005804769267,0.12823944672019855,10.0,9.0
2021,13,401309597,Akron,Toledo,11,54.18181818181818,0.5162732413396205,0.5068486815628908,0.5088738265529055,0.28009609139852515,0.45318080723522997,0.49194384783383865,0.47607450871727086,1.1779193315730578,0.16337194899592158,0.09597357970104081,0.13071632394611596,54.45454545454545,0.4204957499316359,0.5753994038691109,0.5207335385945012,0.5623631976977536,1.2279929481938823,0.20412299404421425,0.1509882244908983,0.40735820665120104,0.09581232397961856,0.07213879625479269,0.02367352772482587,28.563830217185703,0.49068857452457565,0.009892429618326513,-0.06488538990049715,0.506333083482514,11.0,10.0,0.4568128664444149,0.007491933191358229,0.08474353281423605,0.41309590281423114,11.0,10.0,1.250053585124407,-0.06515948790527162,0.02808773676931061,1.1213189034833604,11.0,10.0,0.2186886739470848,-0.08626287021419557,0.17162076418880215,0.023903697322392975,11.0,10.0,25.67860465448342,1.9461237741288793,-0.4482939321309834,27.650902067214357,8.0,7.0,0.1695700114772515,-0.04854837633330828,0.024863653440473366,0.11577348425492925,11.0,10.0
2021,1,401281942,Alabama,Miami,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2,401282056,Alabama,Mercer,1,45.0,0.6222222222222222,0.6153846153846154,0.5526315789473685,0.058823529411764705,0.5294117647058824,0.5,0.5111111111111111,1.2616792013414575,0.23529411764705882,0.07142857142857142,0.37544090286685544,42.0,0.5714285714285714,0.3888888888888889,0.5416666666666666,0.47619047619047616,0.869267036011423,0.1111111111111111,0.041666666666666664,0.0012023242271699157,0.2222222222222222,0.12698412698412698,0.09523809523809523,26.833333333333332,0.48685131594978814,0.02570665988696582,-0.02237026318995755,0.512557975836754,1.0,1.0,0.4655507481603537,0.009112072590151607,0.0021279456060244875,0.4746628207505053,1.0,1.0,1.2903878639720476,-0.005741732526118108,-0.08422416559212463,1.2846461314459294,1.0,1.0,0.24232595619268923,0.02662298933483362,-0.04822472639310369,0.26894894552752285,1.0,1.0,25.27072909885134,0.31252084689640275,-0.5006574476772432,25.583249945747742,1.0,1.0,0.18965992329644443,0.006512459785155648,-0.0037214583434993986,0.1961723830816001,1.0,1.0
2021,3,401282071,Alabama,Florida,2,41.5,0.5742690058479532,0.6258741258741258,0.5176950998185118,0.05718954248366013,0.5147058823529411,0.45,0.47923976608187135,1.1753272245966522,0.2565359477124183,0.03571428571428571,0.34428585015885504,33.0,0.5148809523809523,0.3482905982905983,0.3162878787878788,0.34226190476190477,0.8358812245256749,0.05555555555555555,0.020833333333333332,-0.2338969862634788,0.2685185185185185,0.15608465608465608,0.11243386243386243,25.76282051282051,0.4860845370861024,0.049862993003475804,-0.022437703291858787,0.5469873081873751,2.0,1.0,0.46574859327034557,0.005543451052015482,0.003361313403030468,0.4534766010398548,2.0,1.0,1.2690049537449526,-0.02088911687102827,-0.07217591932686947,1.166537203778431,2.0,1.0,0.24557214107146863,0.03822365690255377,-0.04140592892267988,0.20625519302290685,2.0,1.0,25.345207070178695,0.15679506026339277,-0.35093159393606993,25.381538381138228,2.0,1.0,0.1869177810159584,0.028040069789969202,-0.00369887956474003,0.19882308650843,2.0,1.0
